"Num_Acc";"id_usager";"id_vehicule";"num_veh";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"age"
"15398";"203 814 551";"155 653 313";"A01";"1";"4";"1";"1984";"5";"2";"6";"-1";"0";"0";"39"
"15398";"203 814 552";"155 653 314";"B01";"1";"1";"2";"1970";"5";"1";"8";"-1";"0";"0";"53"
"15237";"203 814 957";"155 653 611";"A01";"1";"2";"1";"1985";"0";"1";"8";"-1";"0";"0";"38"
"15175";"203 815 106";"155 653 711";"A01";"1";"1";"1";"1969";"0";"1";"-1";"-1";"0";"0";"54"
"15175";"203 815 107";"155 653 711";"A01";"2";"4";"2";"1969";"0";"1";"-1";"-1";"0";"0";"54"
"15175";"203 815 110";"155 653 713";"B01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"15126";"203 815 219";"155 653 792";"A01";"1";"3";"1";"1972";"0";"1";"-1";"-1";"0";"0";"51"
"15126";"203 815 222";"155 653 793";"B01";"1";"3";"1";"1987";"9";"1";"-1";"-1";"0";"0";"36"
"15096";"203 815 291";"155 653 841";"A01";"1";"3";"2";"2007";"5";"2";"-1";"-1";"0";"0";"16"
"14861";"203 815 830";"155 654 233";"A01";"3";"1";"2";"2012";"2";"0";"-1";"-1";"3";"3";"11"
"14861";"203 815 833";"155 654 233";"A01";"3";"4";"2";"2011";"2";"0";"-1";"-1";"3";"3";"12"
"14861";"203 815 836";"155 654 233";"A01";"1";"1";"1";"2008";"2";"2";"-1";"-1";"0";"0";"15"
"14856";"203 815 840";"155 654 238";"A01";"1";"1";"1";"1995";"0";"1";"0";"-1";"0";"0";"28"
"14856";"203 815 843";"155 654 241";"B01";"1";"4";"1";"2005";"0";"2";"0";"-1";"0";"0";"18"
"14591";"203 816 463";"155 654 716";"B01";"2";"4";"2";"2021";"5";"1";"0";"-1";"0";"0";"2"
"14591";"203 816 465";"155 654 716";"B01";"1";"3";"1";"1975";"5";"1";"0";"-1";"0";"0";"48"
"14591";"203 816 467";"155 654 716";"B01";"2";"4";"2";"2019";"5";"1";"0";"-1";"0";"0";"4"
"14591";"203 816 486";"155 654 719";"A01";"1";"4";"2";"1975";"3";"1";"0";"-1";"0";"0";"48"
"14591";"203 816 487";"155 654 719";"A01";"2";"1";"2";"2004";"3";"1";"0";"-1";"0";"0";"19"
"14578";"203 816 494";"155 654 735";"Z01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"14578";"203 816 497";"155 654 738";"A01";"1";"3";"1";"1978";"5";"2";"8";"-1";"0";"0";"45"
"14526";"203 816 633";"155 654 833";"A01";"1";"2";"1";"1972";"5";"2";"8";"-1";"-1";"-1";"51"
"14521";"203 816 638";"155 654 838";"A01";"1";"2";"1";"1975";"5";"1";"8";"-1";"-1";"-1";"48"
"14521";"203 816 639";"155 654 839";"B01";"1";"4";"1";"1972";"1";"1";"8";"-1";"-1";"-1";"51"
"14508";"203 816 665";"155 654 859";"C01";"1";"3";"1";"1984";"0";"2";"6";"-1";"0";"0";"39"
"14508";"203 816 670";"155 654 864";"A01";"1";"4";"2";"1954";"0";"1";"-1";"-1";"0";"0";"69"
"14505";"203 816 675";"155 654 868";"A01";"1";"1";"1";"1965";"0";"1";"-1";"-1";"0";"0";"58"
"14505";"203 816 680";"155 654 872";"B01";"1";"3";"1";"2001";"0";"2";"6";"9";"0";"0";"22"
"14199";"203 817 356";"155 655 384";"A01";"1";"3";"1";"1985";"0";"2";"6";"9";"0";"0";"38"
"14199";"203 817 357";"155 655 385";"B01";"1";"1";"1";"1974";"1";"1";"-1";"-1";"0";"0";"49"
"14137";"203 817 526";"155 655 501";"A01";"1";"1";"2";"1987";"0";"1";"-1";"-1";"0";"0";"36"
"14137";"203 817 528";"155 655 502";"B01";"1";"4";"2";"1990";"0";"0";"-1";"-1";"0";"0";"33"
"14054";"203 817 691";"155 655 638";"A01";"2";"3";"1";"2000";"5";"0";"-1";"-1";"0";"0";"23"
"14054";"203 817 693";"155 655 638";"A01";"1";"4";"1";"1998";"5";"1";"0";"-1";"0";"0";"25"
"13852";"203 818 170";"155 655 983";"B01";"1";"3";"1";"1964";"9";"2";"6";"-1";"0";"0";"59"
"13852";"203 818 171";"155 655 984";"A01";"1";"1";"2";"2003";"9";"1";"0";"-1";"0";"0";"20"
"13851";"203 818 172";"155 655 985";"A01";"1";"4";"1";"2002";"0";"2";"0";"-1";"0";"0";"21"
"13851";"203 818 173";"155 655 985";"A01";"2";"3";"1";"2005";"0";"2";"0";"-1";"0";"0";"18"
"13851";"203 818 174";"155 655 986";"B01";"1";"4";"1";"1992";"0";"1";"0";"-1";"0";"0";"31"
"13791";"203 818 323";"155 656 094";"A01";"2";"4";"1";"1998";"0";"0";"-1";"-1";"0";"0";"25"
"13791";"203 818 324";"155 656 094";"A01";"1";"1";"1";"1998";"0";"1";"-1";"-1";"0";"0";"25"
"13355";"203 819 335";"155 656 868";"A01";"1";"2";"1";"1971";"0";"0";"-1";"-1";"0";"0";"52"
"13337";"203 819 380";"155 656 898";"B01";"1";"1";"2";"1963";"5";"1";"-1";"-1";"0";"0";"60"
"13337";"203 819 381";"155 656 899";"A01";"1";"3";"1";"1964";"5";"2";"6";"-1";"0";"0";"59"
"13082";"203 819 964";"155 657 338";"A01";"1";"4";"1";"1999";"0";"2";"6";"9";"0";"0";"24"
"13082";"203 819 965";"155 657 340";"B01";"1";"1";"1";"1997";"0";"1";"-1";"-1";"0";"0";"26"
"12967";"203 820 240";"155 657 534";"A01";"1";"2";"1";"1979";"5";"2";"6";"-1";"0";"0";"44"
"12967";"203 820 243";"155 657 537";"B01";"1";"4";"2";"1987";"5";"1";"-1";"-1";"0";"0";"36"
"12903";"203 820 391";"155 657 646";"A01";"1";"1";"1";"2001";"1";"1";"0";"-1";"0";"0";"22"
"12903";"203 820 392";"155 657 648";"B01";"1";"3";"1";"1975";"4";"2";"8";"-1";"0";"0";"48"
"12825";"203 820 571";"155 657 779";"A01";"2";"4";"1";"1986";"5";"1";"0";"-1";"-1";"-1";"37"
"12825";"203 820 572";"155 657 779";"A01";"1";"4";"1";"1998";"5";"1";"0";"-1";"-1";"-1";"25"
"12825";"203 820 574";"155 657 779";"A01";"2";"4";"1";"1988";"5";"1";"0";"-1";"-1";"-1";"35"
"12825";"203 820 575";"155 657 779";"A01";"2";"3";"1";"1990";"5";"1";"0";"-1";"-1";"-1";"33"
"12825";"203 820 577";"155 657 779";"A01";"2";"1";"1";"1983";"5";"1";"0";"-1";"-1";"-1";"40"
"12631";"203 821 020";"155 658 118";"B01";"1";"3";"1";"2005";"5";"2";"8";"-1";"-1";"-1";"18"
"12631";"203 821 025";"155 658 122";"A01";"1";"1";"1";"1982";"5";"1";"8";"-1";"-1";"-1";"41"
"12556";"203 821 189";"155 658 246";"A01";"1";"4";"1";"1955";"5";"1";"8";"-1";"-1";"-1";"68"
"12556";"203 821 191";"155 658 249";"B01";"1";"4";"1";"1998";"9";"1";"8";"-1";"-1";"-1";"25"
"12556";"203 821 194";"155 658 249";"B01";"2";"4";"2";"1998";"0";"1";"8";"-1";"-1";"-1";"25"
"12551";"203 821 201";"155 658 255";"B01";"1";"1";"1";"1971";"5";"2";"8";"-1";"-1";"-1";"52"
"12551";"203 821 204";"155 658 258";"A01";"1";"4";"1";"1990";"5";"2";"8";"-1";"-1";"-1";"33"
"12545";"203 821 211";"155 658 265";"A01";"3";"4";"2";"1990";"0";"0";"-1";"-1";"4";"3";"33"
"12545";"203 821 213";"155 658 265";"A01";"1";"1";"1";"1988";"5";"1";"8";"-1";"4";"3";"35"
"12540";"203 821 223";"155 658 275";"A01";"1";"1";"1";"2004";"0";"2";"6";"-1";"-1";"-1";"19"
"12540";"203 821 230";"155 658 280";"B01";"1";"1";"1";"1995";"5";"1";"0";"-1";"-1";"-1";"28"
"12540";"203 821 231";"155 658 280";"B01";"2";"4";"1";"1994";"0";"1";"0";"-1";"-1";"-1";"29"
"12281";"203 821 874";"155 658 740";"A01";"1";"3";"2";"1946";"5";"1";"5";"-1";"0";"0";"77"
"12259";"203 821 940";"155 658 782";"B01";"1";"4";"2";"1993";"0";"8";"0";"-1";"0";"0";"30"
"12259";"203 821 944";"155 658 786";"Z01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"0";"0";"2023"
"12254";"203 821 950";"155 658 789";"A01";"1";"1";"1";"2001";"5";"1";"0";"-1";"0";"0";"22"
"12254";"203 821 954";"155 658 793";"B01";"1";"3";"1";"2005";"5";"2";"0";"-1";"0";"0";"18"
"12028";"203 822 502";"155 659 210";"A01";"1";"1";"1";"1975";"4";"1";"-1";"-1";"0";"0";"48"
"12028";"203 822 507";"155 659 212";"B01";"1";"2";"2";"2003";"5";"1";"-1";"-1";"0";"0";"20"
"12014";"203 822 539";"155 659 239";"A01";"1";"4";"2";"1987";"5";"8";"0";"-1";"0";"0";"36"
"12014";"203 822 541";"155 659 241";"B01";"1";"1";"2";"1966";"0";"1";"0";"-1";"0";"0";"57"
"11810";"203 823 051";"155 659 604";"C01";"1";"1";"1";"1982";"4";"0";"-1";"-1";"0";"0";"41"
"11810";"203 823 052";"155 659 605";"B01";"1";"1";"1";"1973";"4";"0";"-1";"-1";"0";"0";"50"
"11810";"203 823 053";"155 659 606";"A01";"2";"4";"2";"1985";"5";"1";"-1";"-1";"0";"0";"38"
"11810";"203 823 054";"155 659 606";"A01";"1";"1";"1";"1998";"5";"1";"-1";"-1";"0";"0";"25"
"11807";"203 823 058";"155 659 609";"A01";"1";"1";"1";"2000";"0";"1";"-1";"-1";"0";"0";"23"
"11807";"203 823 059";"155 659 610";"B01";"1";"3";"1";"1991";"0";"2";"6";"-1";"0";"0";"32"
"11660";"203 823 420";"155 659 880";"A01";"1";"1";"1";"1978";"5";"1";"0";"-1";"0";"0";"45"
"11660";"203 823 421";"155 659 881";"B01";"1";"3";"1";"1987";"9";"2";"0";"-1";"0";"0";"36"
"11646";"203 823 458";"155 659 907";"A01";"1";"2";"2";"1993";"1";"1";"0";"-1";"-1";"-1";"30"
"11646";"203 823 459";"155 659 909";"B01";"1";"1";"1";"1962";"4";"1";"0";"-1";"-1";"-1";"61"
"11646";"203 823 463";"155 659 911";"C01";"1";"1";"2";"1976";"1";"1";"0";"-1";"-1";"-1";"47"
"11593";"203 823 584";"155 659 998";"A01";"1";"1";"1";"1985";"1";"1";"-1";"-1";"0";"0";"38"
"11593";"203 823 586";"155 659 999";"B01";"1";"3";"1";"1987";"1";"2";"-1";"-1";"0";"0";"36"
"11593";"203 823 589";"155 660 000";"C01";"1";"1";"1";"2000";"1";"1";"-1";"-1";"0";"0";"23"
"11474";"203 823 870";"155 660 216";"A01";"1";"3";"1";"1974";"5";"2";"6";"-1";"0";"0";"49"
"11441";"203 823 977";"155 660 283";"A01";"2";"3";"1";"2006";"5";"0";"-1";"-1";"0";"0";"17"
"11441";"203 823 978";"155 660 283";"A01";"1";"4";"1";"1980";"5";"0";"-1";"-1";"0";"0";"43"
"11248";"203 824 429";"155 660 619";"B01";"1";"1";"1";"1984";"5";"1";"-1";"-1";"0";"0";"39"
"11248";"203 824 432";"155 660 621";"A01";"1";"3";"1";"2002";"5";"2";"-1";"-1";"0";"0";"21"
"11209";"203 824 528";"155 660 688";"A01";"1";"3";"1";"1970";"1";"2";"6";"-1";"0";"0";"53"
"11207";"203 824 531";"155 660 691";"B01";"1";"1";"1";"1992";"3";"1";"-1";"-1";"0";"0";"31"
"11207";"203 824 532";"155 660 691";"B01";"2";"1";"2";"1992";"3";"1";"-1";"-1";"0";"0";"31"
"11207";"203 824 533";"155 660 692";"A01";"1";"3";"1";"1931";"5";"1";"-1";"-1";"0";"0";"92"
"11197";"203 824 559";"155 660 710";"A01";"2";"4";"2";"2008";"5";"1";"-1";"-1";"0";"0";"15"
"11197";"203 824 561";"155 660 710";"A01";"2";"4";"1";"2005";"5";"1";"-1";"-1";"0";"0";"18"
"11197";"203 824 563";"155 660 710";"A01";"2";"3";"2";"1979";"5";"1";"-1";"-1";"0";"0";"44"
"11197";"203 824 566";"155 660 710";"A01";"1";"1";"2";"1988";"5";"1";"-1";"-1";"0";"0";"35"
"11193";"203 824 571";"155 660 714";"B01";"1";"1";"1";"1967";"0";"8";"-1";"-1";"0";"0";"56"
"11194";"203 824 572";"155 660 715";"A01";"1";"4";"2";"2000";"5";"1";"-1";"-1";"0";"0";"23"
"11194";"203 824 573";"155 660 715";"A01";"2";"1";"1";"2001";"5";"1";"-1";"-1";"-1";"-1";"22"
"11193";"203 824 574";"155 660 716";"A01";"1";"3";"1";"1996";"0";"2";"6";"-1";"0";"0";"27"
"11194";"203 824 575";"155 660 717";"B01";"1";"1";"1";"1992";"5";"1";"-1";"-1";"0";"0";"31"
"11064";"203 824 843";"155 660 930";"A01";"1";"1";"1";"1988";"0";"1";"0";"-1";"0";"0";"35"
"11064";"203 824 845";"155 660 934";"B01";"1";"4";"1";"1990";"0";"1";"0";"-1";"0";"0";"33"
"11064";"203 824 850";"155 660 936";"C01";"1";"1";"1";"2004";"0";"1";"0";"-1";"0";"0";"19"
"11057";"203 824 857";"155 660 940";"B01";"1";"4";"1";"2002";"0";"8";"0";"-1";"0";"0";"21"
"11057";"203 824 862";"155 660 946";"A01";"1";"1";"1";"1976";"0";"1";"0";"-1";"0";"0";"47"
"10788";"203 825 521";"155 661 425";"B01";"1";"1";"2";"1990";"2";"1";"-1";"-1";"0";"0";"33"
"10788";"203 825 531";"155 661 431";"A01";"1";"4";"2";"1980";"2";"1";"-1";"-1";"0";"0";"43"
"10786";"203 825 533";"155 661 434";"B01";"1";"3";"1";"1996";"1";"2";"6";"9";"0";"0";"27"
"10786";"203 825 536";"155 661 435";"A01";"1";"4";"1";"1952";"5";"1";"-1";"-1";"0";"0";"71"
"10785";"203 825 537";"155 661 436";"A01";"1";"2";"2";"1939";"5";"1";"-1";"-1";"0";"0";"84"
"10783";"203 825 538";"155 661 437";"A01";"1";"1";"1";"1944";"0";"0";"-1";"-1";"-1";"-1";"79"
"10785";"203 825 540";"155 661 439";"B01";"1";"4";"1";"1980";"5";"1";"-1";"-1";"0";"0";"43"
"10783";"203 825 541";"155 661 437";"A01";"2";"1";"1";"1940";"0";"0";"-1";"-1";"-1";"-1";"83"
"10785";"203 825 542";"155 661 439";"B01";"2";"4";"2";"2009";"5";"1";"-1";"-1";"0";"0";"14"
"10783";"203 825 546";"155 661 443";"B01";"1";"4";"1";"2003";"0";"0";"-1";"-1";"-1";"-1";"20"
"10785";"203 825 547";"155 661 439";"B01";"2";"4";"2";"2008";"5";"1";"-1";"-1";"0";"0";"15"
"10785";"203 825 551";"155 661 445";"C01";"1";"1";"1";"1978";"5";"1";"-1";"-1";"0";"0";"45"
"10780";"203 825 554";"155 661 447";"A01";"2";"4";"1";"2006";"5";"2";"-1";"-1";"0";"0";"17"
"10779";"203 825 556";"155 661 449";"Z01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"10780";"203 825 558";"155 661 447";"A01";"1";"1";"1";"2006";"5";"2";"6";"-1";"0";"0";"17"
"10780";"203 825 561";"155 661 452";"B01";"1";"1";"2";"1971";"0";"1";"-1";"-1";"0";"0";"52"
"10779";"203 825 563";"155 661 454";"B01";"1";"4";"1";"1987";"0";"8";"0";"-1";"-1";"-1";"36"
"10772";"203 825 575";"155 661 462";"A01";"2";"3";"1";"1986";"5";"8";"-1";"-1";"0";"0";"37"
"10772";"203 825 581";"155 661 462";"A01";"1";"1";"1";"1985";"5";"8";"-1";"-1";"0";"0";"38"
"10749";"203 825 631";"155 661 496";"A01";"1";"3";"1";"1972";"0";"2";"6";"-1";"0";"0";"51"
"10749";"203 825 638";"155 661 499";"B01";"1";"1";"2";"1972";"5";"1";"5";"-1";"0";"0";"51"
"10688";"203 825 787";"155 661 605";"A01";"1";"1";"2";"1974";"5";"1";"0";"-1";"-1";"-1";"49"
"10688";"203 825 790";"155 661 609";"B01";"1";"4";"2";"1978";"5";"1";"0";"-1";"-1";"-1";"45"
"10681";"203 825 803";"155 661 617";"A01";"1";"1";"1";"1980";"1";"1";"0";"-1";"-1";"-1";"43"
"10681";"203 825 806";"155 661 617";"A01";"3";"4";"1";"1970";"4";"0";"-1";"-1";"1";"3";"53"
"10522";"203 826 179";"155 661 906";"A01";"1";"4";"1";"1982";"1";"8";"0";"-1";"-1";"-1";"41"
"10522";"203 826 183";"155 661 910";"Z01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"10333";"203 826 633";"155 662 251";"A01";"3";"4";"1";"2011";"5";"0";"-1";"-1";"2";"5";"12"
"10333";"203 826 637";"155 662 251";"A01";"1";"1";"2";"1973";"5";"1";"-1";"-1";"0";"0";"50"
"10254";"203 826 806";"155 662 380";"A01";"3";"4";"2";"1967";"0";"0";"-1";"-1";"2";"3";"56"
"10254";"203 826 808";"155 662 380";"A01";"1";"1";"2";"1968";"5";"1";"-1";"-1";"0";"0";"55"
"10186";"203 826 979";"155 662 497";"B01";"1";"3";"1";"1999";"0";"2";"6";"-1";"0";"0";"24"
"10186";"203 826 981";"155 662 497";"B01";"2";"4";"2";"2003";"5";"2";"6";"-1";"0";"0";"20"
"10186";"203 826 985";"155 662 501";"A01";"1";"1";"1";"1989";"0";"1";"-1";"-1";"0";"0";"34"
"9779";"203 827 968";"155 663 231";"A01";"1";"1";"1";"1979";"1";"2";"8";"-1";"0";"0";"44"
"9779";"203 827 969";"155 663 231";"A01";"3";"4";"1";"1964";"0";"0";"-1";"-1";"2";"3";"59"
"9738";"203 828 069";"155 663 299";"A01";"1";"3";"1";"2009";"5";"2";"6";"-1";"0";"0";"14"
"9738";"203 828 070";"155 663 300";"B01";"1";"1";"2";"1976";"5";"1";"-1";"-1";"0";"0";"47"
"9567";"203 828 508";"155 663 615";"A01";"1";"1";"2";"1997";"5";"1";"8";"-1";"-1";"-1";"26"
"9567";"203 828 509";"155 663 616";"B01";"1";"4";"1";"1985";"5";"2";"8";"-1";"-1";"-1";"38"
"9466";"203 828 748";"155 663 802";"A01";"1";"3";"1";"1998";"5";"2";"6";"-1";"0";"0";"25"
"9425";"203 828 846";"155 663 870";"A01";"1";"1";"1";"1997";"9";"1";"8";"-1";"-1";"-1";"26"
"9425";"203 828 847";"155 663 871";"B01";"1";"3";"1";"1958";"9";"2";"8";"-1";"-1";"-1";"65"
"9358";"203 829 007";"155 663 990";"B01";"1";"1";"1";"1968";"4";"1";"-1";"-1";"0";"0";"55"
"9358";"203 829 008";"155 663 991";"A01";"1";"3";"1";"1962";"5";"8";"-1";"-1";"0";"0";"61"
"9145";"203 829 509";"155 664 378";"A01";"2";"4";"2";"1990";"5";"0";"1";"-1";"0";"0";"33"
"9145";"203 829 511";"155 664 378";"A01";"1";"3";"1";"1993";"5";"1";"-1";"-1";"0";"0";"30"
"9143";"203 829 518";"155 664 383";"A01";"3";"4";"2";"1961";"5";"0";"-1";"-1";"3";"3";"62"
"9143";"203 829 519";"155 664 383";"A01";"3";"4";"1";"1951";"5";"0";"-1";"-1";"3";"3";"72"
"9143";"203 829 520";"155 664 383";"A01";"1";"1";"2";"1986";"1";"1";"-1";"-1";"0";"0";"37"
"9140";"203 829 522";"155 664 386";"A01";"1";"2";"1";"1981";"5";"0";"-1";"-1";"0";"0";"42"
"9034";"203 829 776";"155 664 561";"D01";"1";"1";"2";"1998";"5";"1";"-1";"-1";"0";"0";"25"
"9034";"203 829 777";"155 664 561";"D01";"2";"1";"1";"1999";"5";"1";"-1";"-1";"0";"0";"24"
"9034";"203 829 779";"155 664 563";"A01";"1";"2";"2";"1998";"5";"2";"-1";"-1";"0";"0";"25"
"9034";"203 829 781";"155 664 564";"B01";"1";"1";"2";"2004";"5";"1";"-1";"-1";"0";"0";"19"
"9034";"203 829 782";"155 664 564";"B01";"2";"1";"2";"1998";"5";"1";"-1";"-1";"0";"0";"25"
"9034";"203 829 783";"155 664 565";"C01";"1";"1";"1";"2000";"5";"1";"-1";"-1";"0";"0";"23"
"9034";"203 829 785";"155 664 565";"C01";"2";"1";"2";"2000";"5";"1";"-1";"-1";"0";"0";"23"
"8899";"203 830 109";"155 664 789";"A01";"1";"4";"1";"1948";"9";"1";"-1";"-1";"-1";"-1";"75"
"8899";"203 830 115";"155 664 792";"B01";"1";"1";"1";"2002";"5";"2";"6";"-1";"-1";"-1";"21"
"8781";"203 830 454";"155 665 009";"B01";"2";"4";"2";"1954";"5";"2";"6";"-1";"0";"0";"69"
"8781";"203 830 457";"155 665 009";"B01";"1";"3";"1";"1952";"5";"2";"6";"-1";"0";"0";"71"
"8781";"203 830 460";"155 665 013";"A01";"1";"1";"1";"1995";"0";"1";"0";"-1";"0";"0";"28"
"8666";"203 830 726";"155 665 217";"A01";"1";"4";"2";"2001";"5";"1";"5";"-1";"0";"0";"22"
"8666";"203 830 731";"155 665 221";"B01";"1";"1";"2";"1945";"5";"1";"-1";"-1";"0";"0";"78"
"8373";"203 831 405";"155 665 725";"A01";"1";"3";"1";"1952";"9";"2";"0";"-1";"0";"0";"71"
"8370";"203 831 413";"155 665 730";"A01";"1";"1";"1";"1970";"5";"1";"8";"-1";"0";"0";"53"
"8370";"203 831 414";"155 665 733";"B01";"1";"4";"1";"1991";"0";"2";"8";"-1";"0";"0";"32"
"8367";"203 831 418";"155 665 735";"B01";"1";"3";"1";"1962";"3";"2";"8";"-1";"0";"0";"61"
"8367";"203 831 421";"155 665 736";"A01";"1";"1";"1";"1988";"0";"1";"8";"-1";"0";"0";"35"
"8072";"203 832 134";"155 666 276";"A01";"1";"4";"1";"1998";"0";"2";"6";"-1";"0";"0";"25"
"8072";"203 832 136";"155 666 276";"A01";"2";"4";"1";"2002";"0";"2";"6";"-1";"0";"0";"21"
"8072";"203 832 141";"155 666 280";"B01";"1";"3";"1";"1998";"0";"2";"6";"-1";"0";"0";"25"
"8022";"203 832 280";"155 666 367";"A01";"2";"4";"1";"2016";"2";"1";"-1";"-1";"0";"0";"7"
"8022";"203 832 281";"155 666 367";"A01";"1";"2";"2";"1984";"1";"1";"-1";"-1";"0";"0";"39"
"7980";"203 832 387";"155 666 431";"A01";"1";"3";"1";"1986";"5";"2";"-1";"-1";"0";"0";"37"
"7980";"203 832 388";"155 666 431";"A01";"2";"3";"2";"1983";"5";"2";"-1";"-1";"0";"0";"40"
"7979";"203 832 389";"155 666 432";"A01";"1";"4";"1";"1951";"5";"1";"-1";"-1";"0";"0";"72"
"7979";"203 832 390";"155 666 433";"C01";"1";"4";"1";"1967";"0";"1";"0";"0";"0";"0";"56"
"7967";"203 832 412";"155 666 452";"A01";"1";"4";"1";"1963";"5";"2";"6";"-1";"0";"0";"60"
"7874";"203 832 648";"155 666 623";"A01";"1";"3";"1";"1989";"1";"2";"6";"9";"0";"0";"34"
"7858";"203 832 680";"155 666 646";"A01";"1";"1";"1";"1993";"5";"1";"-1";"-1";"0";"0";"30"
"7858";"203 832 681";"155 666 646";"A01";"2";"1";"1";"1994";"5";"1";"-1";"-1";"0";"0";"29"
"7858";"203 832 682";"155 666 647";"B01";"1";"3";"1";"1950";"5";"2";"-1";"-1";"0";"0";"73"
"7856";"203 832 685";"155 666 650";"A01";"1";"1";"1";"1964";"9";"1";"-1";"-1";"0";"0";"59"
"7856";"203 832 686";"155 666 651";"B01";"1";"1";"1";"1998";"0";"1";"-1";"-1";"0";"0";"25"
"7856";"203 832 687";"155 666 651";"B01";"2";"4";"1";"2020";"0";"1";"9";"-1";"0";"0";"3"
"7796";"203 832 812";"155 666 749";"B01";"1";"3";"1";"1991";"1";"2";"6";"-1";"-1";"-1";"32"
"7796";"203 832 813";"155 666 750";"A01";"1";"1";"1";"1997";"3";"1";"0";"-1";"-1";"-1";"26"
"7419";"203 833 694";"155 667 409";"A01";"3";"3";"1";"1949";"3";"0";"-1";"-1";"2";"3";"74"
"7419";"203 833 695";"155 667 409";"A01";"1";"1";"2";"1988";"1";"1";"-1";"-1";"0";"0";"35"
"7341";"203 833 856";"155 667 541";"A01";"1";"4";"1";"1971";"4";"2";"7";"-1";"-1";"-1";"52"
"7341";"203 833 857";"155 667 542";"B01";"1";"1";"2";"1971";"0";"1";"0";"-1";"-1";"-1";"52"
"7273";"203 834 006";"155 667 646";"A01";"1";"4";"1";"1967";"0";"2";"6";"-1";"0";"0";"56"
"7273";"203 834 007";"155 667 647";"B01";"1";"1";"1";"2002";"1";"1";"-1";"-1";"0";"0";"21"
"7119";"203 834 358";"155 667 892";"B01";"1";"2";"1";"1985";"1";"2";"6";"-1";"0";"0";"38"
"7119";"203 834 361";"155 667 894";"A01";"1";"1";"1";"1951";"5";"1";"-1";"-1";"0";"0";"72"
"6839";"203 835 035";"155 668 398";"A01";"1";"3";"2";"1968";"1";"1";"-1";"-1";"0";"0";"55"
"6839";"203 835 037";"155 668 400";"B01";"1";"1";"1";"2004";"1";"1";"-1";"-1";"0";"0";"19"
"6688";"203 835 408";"155 668 672";"A01";"2";"4";"2";"2006";"0";"1";"0";"-1";"0";"0";"17"
"6688";"203 835 410";"155 668 672";"A01";"2";"4";"1";"2007";"5";"1";"0";"-1";"0";"0";"16"
"6688";"203 835 411";"155 668 672";"A01";"1";"1";"1";"2003";"5";"1";"0";"-1";"0";"0";"20"
"6688";"203 835 414";"155 668 672";"A01";"2";"4";"2";"2005";"5";"8";"0";"-1";"0";"0";"18"
"6688";"203 835 421";"155 668 680";"B01";"1";"1";"1";"1993";"1";"1";"0";"-1";"-1";"-1";"30"
"6677";"203 835 430";"155 668 684";"B01";"1";"4";"1";"1984";"1";"2";"8";"-1";"0";"0";"39"
"6677";"203 835 438";"155 668 689";"A01";"1";"1";"1";"1980";"5";"1";"8";"-1";"0";"0";"43"
"6672";"203 835 446";"155 668 696";"A01";"1";"3";"1";"1965";"9";"2";"6";"-1";"0";"0";"58"
"6668";"203 835 455";"155 668 702";"A01";"1";"1";"1";"1987";"4";"1";"0";"-1";"0";"0";"36"
"6668";"203 835 461";"155 668 706";"B01";"1";"4";"2";"1999";"0";"8";"0";"-1";"0";"0";"24"
"6471";"203 835 913";"155 669 057";"B01";"1";"1";"1";"1972";"9";"8";"-1";"-1";"0";"0";"51"
"6471";"203 835 918";"155 669 061";"A01";"1";"3";"1";"1970";"1";"2";"6";"-1";"0";"0";"53"
"6229";"203 836 484";"155 669 495";"A01";"1";"1";"1";"1943";"0";"8";"8";"-1";"-1";"-1";"80"
"6229";"203 836 485";"155 669 495";"A01";"3";"4";"1";"1953";"3";"0";"-1";"-1";"5";"9";"70"
"6141";"203 836 679";"155 669 650";"A01";"1";"1";"1";"2003";"9";"1";"-1";"-1";"0";"0";"20"
"6141";"203 836 680";"155 669 653";"B01";"1";"3";"1";"1982";"9";"1";"-1";"-1";"0";"0";"41"
"6081";"203 836 828";"155 669 765";"C01";"1";"1";"1";"1992";"0";"1";"-1";"-1";"0";"0";"31"
"6081";"203 836 831";"155 669 766";"B01";"1";"3";"1";"1961";"0";"1";"-1";"-1";"0";"0";"62"
"6081";"203 836 832";"155 669 767";"A01";"1";"1";"2";"1979";"0";"1";"-1";"-1";"0";"0";"44"
"6062";"203 836 879";"155 669 805";"A01";"3";"4";"2";"2019";"5";"0";"-1";"-1";"2";"3";"4"
"6062";"203 836 881";"155 669 805";"A01";"1";"1";"1";"1984";"0";"2";"8";"-1";"0";"0";"39"
"5949";"203 837 153";"155 670 010";"A01";"1";"2";"1";"1990";"0";"1";"-1";"-1";"0";"0";"33"
"5859";"203 837 361";"155 670 175";"A01";"1";"3";"1";"1965";"5";"2";"-1";"-1";"0";"0";"58"
"5726";"203 837 691";"155 670 411";"A01";"2";"4";"1";"2016";"5";"1";"-1";"-1";"0";"0";"7"
